"","survey_id","DOW","lake_name","SURVEY_START","year","month","doy","ceratophyllum_demersum","potamogeton_crispus","elodea_canadensis","heteranthera_dubia","najas_sp","potamogeton_foliosus","potamogeton_zosteriformis","ranunculus_aquatilis","stuckenia_pectinata","chara_sp","eleocharis_acicularis","myriophyllum_spicatum","myriophyllum_sibiricum","potamogeton_pusillus","potamogeton_richardsonii","vallisneria_americana","potamogeton_nodosus","zannichellia_palustris","potamogeton_praelongus","potamogeton_amplifolius","elodea_sp","potamogeton_robbinsii","myriophyllum_spicatum_x_sibiricum","nitella_sp","myriophyllum_sp","potamogeton_illinoensis","utricularia_vulgaris","najas_flexilis","potamogeton_friesii","aquatic_moss","potamogeton_gramineus","utricularia_gibba","najas_guadalupensis","lychnothamnus_barbatus","ceratophyllum_echinatum","utricularia_minor","utricularia_macrorhiza","elodea_nuttallii","najas_gracillima","potamogeton_obtusifolius","potamogeton_sp","potamogeton_epihydrus","utricularia_sp","potamogeton_strictifolius","nitellopsis_obtusa","fontinalis_sp","tolypella_intricata","chara_globularis","nitella_flexilis","veronica_catenata","utricularia_intermedia","bidens_beckii","myriophyllum_alterniflorum","hippuris_vulgaris","isoetes_echinospora","stuckenia_filiformis","nitella_mucronata","potamogeton_perfoliatus","potamogeton_pulcher","drepanocladus_sp","najas_minor","nitella_furcata","juncus_pelocarpus","nitella_tenuissima","ranunculus_sp","myriophyllum_verticillatum","najas_marina","stuckenia_vaginata","fontinalis_antipyretica","potamogeton_alpinus","ranunculus_flabellaris","chara_contraria","chara_braunii","ranunculus_flammula","nitella_macounii","isoetes_lacustris","lobelia_dortmanna","myriophyllum_tenellum","utricularia_geminiscapa","potamogeton_spirillus","callitriche_sp","ceratophyllum_sp","chara_canescens","characeae_taxa","drepanocladus_aduncus","elatine_sp","elatine_minima","eleocharis_sp","eleocharis_robbinsii","eriocaulon_aquaticum","fontinalis_sullivantii","isoetes_sp","littorella_uniflora","myriophyllum_farwellii","nitellopsis_sp","potamogeton_bicupulatus","potamogeton_diversifolius","potamogeton_hillii","potamogeton_vaseyi","ruppia_cirrhosa","schoenoplectus_subterminalis","scorpidium_scorpioides","stuckenia_sp","utricularia_purpurea","veronica_americana","heteranthera_sp","vallisneria_sp","taxa_rich","vegetated","EWM","native_rich","native_vegetated","survey_taxa_rich","survey_native_rich","LK_LZACRES"
"846",846,"15003500","spike",2014-07-23,2014,7,204,0.923076923076923,0,0.307692307692308,0,0,0,0.653846153846154,0,0.576923076923077,0.653846153846154,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0.346153846153846,0.192307692307692,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19230769230769,0.961538461538462,0,4.19230769230769,0.961538461538462,10,10,NA
"847",847,"15005900","upper rice",2005-07-07,2005,7,188,0,0,0,0,0,0,0.0123456790123457,0,0.0123456790123457,0.308641975308642,0,0,0.0617283950617284,0,0.0246913580246914,0,0,0,0.0246913580246914,0.0123456790123457,0,0,0,0,0,0,0.0123456790123457,0.444444444444444,0.0123456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925925925925926,0.654320987654321,0,0.925925925925926,0.654320987654321,10,10,1526.73
"848",848,"15005900","upper rice",2008-07-29,2008,7,211,0.03125,0,0.015625,0,0.625,0,0.015625,0,0.015625,0.453125,0,0,0.015625,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0.078125,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.296875,0.796875,0,1.296875,0.796875,10,10,1526.73
"849",849,"15005900","upper rice",2011-07-26,2011,7,207,0,0,0.0303030303030303,0,0,0,0.0909090909090909,0,0.106060606060606,0.454545454545455,0,0,0.0151515151515152,0,0,0,0,0,0,0.106060606060606,0,0,0,0,0,0.0454545454545455,0.0909090909090909,0.136363636363636,0.106060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18181818181818,0.787878787878788,0,1.18181818181818,0.787878787878788,10,10,1526.73
"850",850,"15007900","minerva",2014-07-08,2014,7,189,0.428571428571429,0,0.163265306122449,0,0,0,0.673469387755102,0,0.0204081632653061,0.0204081632653061,0,0,0.142857142857143,0,0,0.244897959183673,0,0,0.224489795918367,0.0204081632653061,0,0,0,0,0,0,0.0816326530612245,0,0.0612244897959184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08163265306122,0.755102040816326,0,2.08163265306122,0.755102040816326,11,11,211.13
"851",851,"15014800","little pine",2012-08-14,2012,8,227,0.625,0,0,0,0,0,0.8125,0,0.96875,0.9375,0,0,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5625,1,0,4.5625,1,7,7,NA
"852",852,"15014900","pine",2012-06-20,2012,6,172,0.0714285714285714,0,0,0,0,0,0,0,0.0178571428571429,0.875,0,0,0.428571428571429,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.339285714285714,0.0535714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160714285714286,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892857142857143,0,0,0,0,0,0,0,2.125,0.982142857142857,0,2.125,0.982142857142857,10,10,1236.15
"853",853,"15029300","unnamed",2014-07-16,2014,7,197,1,0,0,0,0,0,0.6,0,1,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1,0,5.2,1,8,8,NA
"854",854,"16002500","royal",2014-08-05,2014,8,217,0,0,0,0,0,0,0,0,0,0.272727272727273,0,0,0,0,0,0.136363636363636,0,0,0,0.0454545454545455,0,0.0454545454545455,0,0,0,0,0.0909090909090909,0,0,0,0.409090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0,0,0,0,1.68181818181818,0.863636363636364,0,1.68181818181818,0.863636363636364,11,11,NA
"855",855,"16004900","trout",2008-08-18,2008,8,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571428571428571,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714285714286,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.0857142857142857,0,0.142857142857143,0.0857142857142857,4,4,58.01
"856",856,"16004900","trout",2009-07-13,2009,7,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.0740740740740741,0,0.111111111111111,0.0740740740740741,2,2,58.01
"857",857,"16004900","trout",2010-07-05,2010,7,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.01
"858",858,"16004900","trout",2011-07-01,2011,7,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.05,0,0.075,0.05,2,2,58.01
"859",859,"16004900","trout",2014-08-11,2014,8,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0.00833333333333333,0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.025,0,0.0333333333333333,0.025,3,3,58.01
"860",860,"16008900","northern light",2008-07-28,2008,7,210,0,0,0,0,0.12992125984252,0,0,0,0,0.366141732283465,0,0,0,0.271653543307087,0.118110236220472,0.240157480314961,0,0,0,0,0,0.047244094488189,0,0,0.0551181102362205,0,0,0,0,0,0.0118110236220472,0,0,0,0,0,0,0,0,0,0,0,0.047244094488189,0,0,0,0,0,0,0,0,0.181102362204724,0,0,0,0,0,0,0,0.118110236220472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393700787401575,0,0,0,0.15748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78346456692913,0.68503937007874,0,1.78346456692913,0.68503937007874,13,13,NA
"861",861,"16008900","northern light",2011-08-03,2011,8,215,0.2625,0,0,0,0.2375,0,0,0,0,0.425,0,0,0.1625,0.025,0.375,0.1625,0,0,0.0875,0.1,0,0.025,0,0,0,0,0.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.875,0,2.4,0.875,13,13,NA
"862",862,"16009600","elbow",2012-06-27,2012,6,179,0.264705882352941,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0.161764705882353,0,0,0,0,0,0,0.0441176470588235,0,0.132352941176471,0,0.0735294117647059,0,0.0294117647058824,0.323529411764706,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0.0588235294117647,0,0,0,0,0,0,0,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,1.44117647058824,0.720588235294118,0,1.44117647058824,0.720588235294118,14,14,NA
"863",863,"16017500","bower trout",2014-08-06,2014,8,218,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.411764705882353,0,0,0.176470588235294,0,0,0,0.0784313725490196,0,0,0,0.529411764705882,0,0,0.0588235294117647,0.0784313725490196,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156862745098039,0,0,0,0,0,0,0,0.254901960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11764705882353,0.941176470588235,0,2.11764705882353,0.941176470588235,11,11,NA
"864",864,"16025000","mark",2011-09-07,2011,9,250,0.03125,0,0,0,0,0,0,0,0,0.0625,0,0,0.046875,0,0,0.203125,0,0,0,0,0,0.046875,0,0,0,0,0.09375,0.015625,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0.34375,0,0.6875,0.34375,10,10,NA
"865",865,"16025600","swamp",2014-08-07,2014,8,219,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0.108108108108108,0,0.027027027027027,0,0,0,0,0.216216216216216,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621621621621622,0.486486486486487,0,0.621621621621622,0.486486486486487,6,6,NA
"866",866,"16034400","bigsby",2014-08-04,2014,8,216,0,0,0,0,0,0,0,0,0,0.384615384615385,0,0,0.0256410256410256,0,0.0769230769230769,0,0,0,0,0,0,0.230769230769231,0,0,0.0256410256410256,0,0.153846153846154,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38461538461538,0.794871794871795,0,1.38461538461538,0.794871794871795,10,10,NA
"867",867,"16036900","white pine",2014-08-05,2014,8,217,0.0338983050847458,0,0,0,0,0,0,0,0,0.101694915254237,0,0,0.0677966101694915,0,0.389830508474576,0.338983050847458,0,0,0,0.0338983050847458,0,0.0847457627118644,0,0.220338983050847,0,0,0.0677966101694915,0.23728813559322,0,0,0.101694915254237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0,0,0,0.135593220338983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83050847457627,0.779661016949153,0,1.83050847457627,0.779661016949153,13,13,NA
"868",868,"16037300","christine",2014-08-05,2014,8,217,0.0222222222222222,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.288888888888889,0,0.177777777777778,0.2,0,0,0,0.111111111111111,0,0.311111111111111,0,0.111111111111111,0,0,0.0888888888888889,0.2,0,0,0.155555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444444444444444,0,0,0,0,0,0,2.37777777777778,0.955555555555556,0,2.37777777777778,0.955555555555556,12,12,NA
"869",869,"16038400","tait",2009-07-13,2009,7,194,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0.02,0,0,0,0,0,0.008,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.032,0,0.056,0.032,5,5,354.56
"870",870,"16038400","tait",2010-07-01,2010,7,182,0,0,0,0,0,0,0.00401606425702811,0,0,0.00401606425702811,0,0,0.0200803212851406,0,0,0.0200803212851406,0,0,0,0.00401606425702811,0,0,0,0,0,0,0.0281124497991968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803212851405622,0.0481927710843374,0,0.0803212851405622,0.0481927710843374,6,6,354.56
"871",871,"16038400","tait",2011-07-01,2011,7,182,0,0,0,0,0.00401606425702811,0,0,0,0,0,0,0,0.00401606425702811,0,0,0.0281124497991968,0,0,0,0.0120481927710843,0,0.00803212851405622,0,0,0,0,0.00803212851405622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240963855421687,0,0,0,0,0,0,0,0.00401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963855421686747,0.0602409638554217,0,0.0963855421686747,0.0602409638554217,9,9,354.56
"872",872,"16038400","tait",2018-08-27,2018,8,239,0,0,0,0,0,0,0,0,0,0,0,0,0.0153061224489796,0,0,0.0204081632653061,0,0,0,0.00510204081632653,0,0,0,0,0,0,0.0153061224489796,0.0102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11734693877551,0.0714285714285714,0,0.11734693877551,0.0714285714285714,9,9,354.56
"873",873,"16045300","rice",2012-08-07,2012,8,220,0,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0,0,0,0,0.0535714285714286,0,0,0,0.0178571428571429,0,0,0.0357142857142857,0.732142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0.0892857142857143,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05357142857143,0.839285714285714,0,1.05357142857143,0.839285714285714,9,9,NA
"874",874,"16047800","peterson",2014-08-04,2014,8,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816326530612245,0,0,0,0.0816326530612245,0,0,0,0.0612244897959184,0,0,0.0816326530612245,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816326530612245,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0.591836734693878,0.326530612244898,0,0.591836734693878,0.326530612244898,8,8,NA
"875",875,"16048800","marsh",2012-08-06,2012,8,219,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925925925925926,0.166666666666667,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0.796296296296296,0,0,0,0,0,0,1.57407407407407,0.907407407407407,0,1.57407407407407,0.907407407407407,7,7,NA
"876",876,"16048900","moore",2014-08-04,2014,8,216,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0.25,0,0.425,0.25,5,5,NA
"877",877,"16063900","four mile",2012-08-06,2012,8,219,0,0,0,0,0,0,0,0,0,0.0246913580246914,0,0,0.037037037037037,0,0.0246913580246914,0.0123456790123457,0,0,0,0.0123456790123457,0,0,0,0,0,0,0.0246913580246914,0.0617283950617284,0,0,0.0617283950617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0,0,0,0.0246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320987654320988,0.172839506172839,0,0.320987654320988,0.172839506172839,10,10,580.81
"878",878,"16064300","richey",2013-08-07,2013,8,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179487179487179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743589743589744,0.512820512820513,0,0.743589743589744,0.512820512820513,4,4,NA
"879",879,"16064500","toohey",2014-08-20,2014,8,232,0.0169491525423729,0,0,0,0,0,0,0,0,0.0338983050847458,0,0,0.0338983050847458,0,0,0.0169491525423729,0,0,0,0.0508474576271186,0,0,0,0,0,0,0.0508474576271186,0,0,0,0.271186440677966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0,0,0,0.11864406779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627118644067797,0.389830508474576,0,0.627118644067797,0.389830508474576,10,10,368.93
"880",880,"17000100","unnamed",2012-06-15,2012,6,167,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,0.16,0.16,1,1,NA
"881",881,"17000300","mountain",2009-06-03,2009,6,154,0.650485436893204,0.747572815533981,0,0.0388349514563107,0,0,0,0,0.0388349514563107,0.0485436893203883,0,0,0,0,0.029126213592233,0.00970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5631067961165,0.970873786407767,0,0.815533980582524,0.970873786407767,7,6,219.79
"882",882,"17000300","mountain",2015-05-20,2015,5,140,0.761467889908257,0.798165137614679,0,0.0642201834862385,0,0,0,0,0.192660550458716,0,0,0,0,0,0.0275229357798165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917431192660551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85321100917431,1,0,1.05504587155963,1,6,5,219.79
"883",883,"17000800","clear",2012-06-22,2012,6,174,0,0,0,0,0,0,0,0,0.0545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545454545454545,0.0545454545454545,0,0.0545454545454545,0.0545454545454545,1,1,NA
"884",884,"17001100","unnamed",2009-08-10,2009,8,222,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.76,0,0.92,0.76,2,2,NA
